1,acquisition,0,,"n.获得,添加的物品"
439,peel,0,,"vt.剥(皮),削(皮)"
440,peer,0,,vi.凝视;隐约出现
441,penalty,0,,"n.处罚,刑罚;罚款"
442,pendulum,0,,n.(钟等的)摆
443,pension,0,,"n.抚恤金,年金"
444,perception,0,,n.感觉;概念;理解力
445,perfection,0,,n.尽善尽美;无比精确
446,perfume,0,,"n.香味,芳香;香料"
447,periodic,0,,n.周期的;一定时期的
448,periodical,0,,"n.期刊,杂志"
449,perish,0,,"vi.死亡,夭折;枯萎"
450,permeate,0,,"vt.弥漫,渗透,充满vi.透入"
451,permissible,0,,a.可允许的
452,perpetual,0,,a.永久的;四季开花的
453,perplex,0,,"vt.迷惑,困惑,难住"
454,persistent,0,,"a.固执的,坚持的,持续的"
455,pest,0,,n.害虫;害人虫
456,petition,0,,n.请愿vt.向…请愿
457,petty,0,,a.细小的;器量小的
458,physiological,0,,"a.生理学的,生理学上的"
459,plague,0,,"n.瘟疫,鼠疫;天灾"
460,plaster,0,,n.灰泥;硬膏;熟石膏
461,plateau,0,,n.高原;平稳时期
462,plausible,0,,"a.似乎真实的,似乎合理的"
463,plea,0,,"n.请愿,请求,恳求"
464,plea,0,,"n.请愿,请求,恳求"
465,plead,0,,vt.为…辩护vi.抗辩
466,pledge,0,,n.誓言vt.使发誓
467,poke,0,,"vt.戳,刺;伸(头等)"
468,polar,0,,a.南(北)极的;极性的
469,poll,0,,n.投票vi.投票
470,ponder,0,,vt.考虑vi.沉思
471,pope,0,,n.(罗马天主教的)教皇
472,porch,0,,"n.门廊,入口处"
473,pore,0,,"n.毛孔,气孔,细孔"
474,portray,0,,"vt.描绘,描写,描写...的肖像."
475,pose,0,,"vi.假装,摆姿势n.姿势"
476,poster,0,,"n.海报,招贴,脚夫"
477,postulate,0,,"vt.要求,假定,假设"
478,practicable,0,,a.能实行的;适用的
479,prayer,0,,"n.祈祷,祈求"
480,preach,0,,"vt.说教,布道;鼓吹"
481,precede,0,,vt.先于…vi.领先
482,precipitate,0,,a.突如其来的vt.使突然发生n.沉淀物
483,preclude,0,,"vt.预先排除,预防,阻止,妨碍"
484,predecessor,0,,"n.前辈,前任者"
485,predominant,0,,a.占优势的;主要的
486,pregnant,0,,a.怀孕的;意义深长的
487,premature,0,,"a.早熟的,过早的n.早产儿"
488,premise,0,,"n.前提,假设,房产"
489,premium,0,,"n.额外费用,奖金,奖赏,保险费"
490,prescription,0,,"n.药方,处方的药"
491,presentation,0,,n.介绍;赠送;呈现
492,preside,0,,vi.主持;主奏
493,prestige,0,,"n.威望,威信,声望"
494,presumably,0,,"ad.推测起来,大概"
495,presume,0,,"vt.假定,假设,揣测"
496,pretext,0,,"n.借口,托辞"
497,prevalent,0,,a.流行的;盛行的
498,prey,0,,vi.猎物vi.捕获
499,priest,0,,"n.教士,牧师,神父"
500,priority,0,,"n.先,前;优先,重点"
501,privacy,0,,"n.隐私,隐居,秘密"
502,probe,0,,n.探针vt.用探针探查
503,proceeding,0,,"n.程序,行动,事项"
504,proclaim,0,,"vt.宣告,宣布;表明"
505,productive,0,,a.生产的;出产…的
506,productivity,0,,n.生产率;多产
507,proficiency,0,,"n.熟练,精通"
508,profile,0,,"n.侧面,轮廓,人物素描,传略"
509,profitable,0,,a.有利的;有益的
510,profound,0,,a.深刻的;渊博的
511,prolong,0,,"vt.延长,拉长,拖延"
512,promising,0,,a.有希望的;有前途的
513,prone,0,,"a.俯伏的,易于...的"
514,propaganda,0,,n.宣传;宣传机构
515,propagate,0,,"vt.繁殖;传播,普及"
516,propel,0,,"vt.推进,推动"
517,prophet,0,,"n.预言家,先知"
518,proposition,0,,"n.命题,主题;提议"
519,prose,0,,n.散文
520,prospective,0,,"a.有希望的,预期的,将来的"
521,prototype,0,,"n.原型;典型,范例"
522,provocative,0,,"a.挑衅的,刺激的,挑逗的"
523,provoke,0,,"vt.激怒,惹起,驱使"
524,proximity,0,,"n.接近,亲近"
525,publicity,0,,"n.公开,名声,宣传"
526,purify,0,,"vt.提纯,精炼(金属)"
527,purity,0,,n.纯净;纯洁;纯度
528,pursuit,0,,n.追赶;追求;事务
529,qualification,0,,n.资格;限制条件
530,qualitative,0,,a.质的;定性的
531,quantify,0,,vt.确定…的数量
532,quantitative,0,,a.量的;定量的
533,quart,0,,n.夸脱(=2品脱)
534,quarterly,0,,a.季度的ad.季度地
535,quartz,0,,n.石英
536,queer,0,,"a.奇怪的,古怪的"
537,quench,0,,"vt.熄灭,扑灭;压制"
538,quest,0,,vt.寻找vi.追求
539,questionnaire,0,,"n.调查表,征求意见表"
540,quiver,0,,vi.(轻微地)颤动
541,racket,0,,n.球拍
542,radiant,0,,a.绚丽的;容光焕发的
543,radiate,0,,vi.发射光线;辐射
544,radical,0,,a.基本的;激进的
545,rage,0,,"n.(一阵)狂怒,盛怒"
546,raid,0,,n.袭击;突然搜查
547,rally,0,,n.&vt.&vi.(重新)集合
548,random,0,,n.随机a.随机的
549,rating,0,,"n.等级,评定结果,收视（听）率"
550,readily,0,,ad.乐意地;无困难地
551,realistic,0,,a.现实的;现实主义的
552,reap,0,,"vt.&vi.收割,收获"
553,rebellion,0,,n.造反;叛乱;反抗
554,recession,0,,"n.（经济）衰退,不景气"
555,recipe,0,,"n.菜谱,烹饪法;处方"
556,recipient,0,,"n.接受者,接收者"
557,reciprocal,0,,a.相互的;互利的
558,recite,0,,"vt.&vi.背诵,朗诵"
559,reckless,0,,a.粗心大意的;鲁莽的
560,reckon,0,,"vi.数,算帐vt.认为"
561,reclaim,0,,"vt.开垦,开拓;回收"
562,reconcile,0,,vt.使和好;调停
563,recreation,0,,"n.消遣,娱乐活动"
564,recruit,0,,"vi.征募（新兵）,招收n.新兵,新成员"
565,rectangular,0,,"a.矩形的,成直角的"
566,rectify,0,,vt.纠正;调整;精馏
567,recur,0,,"vi.复发,重现,再发生"
568,recycle,0,,"vt.使再循环,再利用,再制"
569,redundant,0,,"a.多余的,过多的,冗长的"
570,refrain,0,,"vi.抑制,制止,忍住"
571,refreshment,0,,"n.茶点,点心,便餐"
572,refugee,0,,"n.难民,流亡者"
573,refute,0,,"vt.驳斥,反驳,驳倒"
574,regime,0,,"n.政体,政权;制度"
575,reign,0,,n.朝代
576,rejoice,0,,"vi.欣喜,高兴"
577,relay,0,,vt.分程传递;使接替
578,reliance,0,,"n.信任,信赖,信心"
579,remainder,0,,n.剩余(物);余数
580,remnant,0,,"n.残留部分,遗迹a.剩余的,残余的"
581,renaissance,0,,"n.复活,复兴,文艺复兴"
582,repay,0,,"vt.&vi.偿还,报答"
583,repel,0,,vt.拒绝;使厌恶
584,repertoire,0,,"n.全部剧目,保留剧目,全部技能"
585,replacement,0,,n.归还;取代;置换
586,representation,0,,n.描写;陈述;代表
587,reproach,0,,"vt.&n.责备,指责"
588,republican,0,,a.共和国的
589,resemblance,0,,"n.相似,相似性"
590,resent,0,,"vt.对…不满,怨恨"
591,reservation,0,,"n.保留;预定,预订"
592,reside,0,,"vi.居住,驻扎;属于"
593,residential,0,,"a.住宅的,与居住有关的"
594,resonance,0,,"n.共鸣,回声,共振"
595,resultant,0,,a.作为结果而发生的
596,retail,0,,n.零售a.零售的
597,retention,0,,"n.保留,保有,保持"
598,retort,0,,vt.&vi.反击;反驳
599,retrieve,0,,"vt.取回,挽回.检索"
600,retrospect,0,,"n.回顾,追忆,回溯"
601,revelation,0,,"n.揭露,泄露,启示,展示"
602,revenge,0,,vt.替…报仇n.报仇
603,revive,0,,vt.&vi.苏醒;复兴
604,revolve,0,,vt.&vi.(使)旋转
605,rig,0,,"vt.操纵,垄断n.钻井架,塔台"
606,rigorous,0,,a.(性格等)严峻的
607,rim,0,,"n.边;边缘,(眼镜)框"
608,riot,0,,"n.&vi.骚乱,暴乱"
609,rip,0,,"vi.撕啐,扯破,划破"
610,ripple,0,,"n.涟漪,细浪,波纹"
611,ritual,0,,"n.仪式a.仪式的,例行公事的"
612,robust,0,,"a.强健的,粗野的,坚定的"
613,romance,0,,n.传奇;浪漫文学
614,rot,0,,"vt.烂,腐坏n.腐烂"
615,royalty,0,,"n.皇家,王族,皇族"
616,rupture,0,,"n.破裂,决裂vt.(使)破裂"
617,scared,0,,adj.受惊吓的
618,safeguard,0,,n.保护措施;护照
619,saint,0,,n.圣徒;基督教徒
620,sanction,0,,"n.制裁,批准"
621,saturate,0,,"vt.使浸透,使充满,使饱和"
622,sauce,0,,"n.调味汁,酱汁"
623,savage,0,,"a.未开发的,野蛮的,残暴的n.野蛮人"
624,scandal,0,,"n.丑事,丑闻;耻辱"
625,scar,0,,n.瘢痕
626,scent,0,,"n.气味,香味;香水"
627,sceptical,0,,a.怀疑的
628,scorn,0,,n.轻蔑;嘲笑vt.轻蔑
629,scrap,0,,n.碎片;废料vt.废弃
630,script,0,,"n.手迹,手稿,剧本,字母表"
631,scrutiny,0,,"n.细看,仔细检查,监视"
632,sculpture,0,,"n.雕刻,雕塑,雕刻(术)"
633,seam,0,,n.缝口;接缝;骨缝
634,sector,0,,"n.部门,部分,扇形"
635,seemingly,0,,"ad.表面上,外表上"
636,segment,0,,"n.切片,部分;段,节"
637,segregate,0,,"a.分离的,被隔离的vt.使分离,使隔离"
638,seminar,0,,"n.研究会,讨论发表会"
639,senator,0,,n.参议员;评议员
640,sensation,0,,"n.感觉,知觉;轰动"
641,sentiment,0,,n.感情;情操;情绪
642,sexual,0,,"a.性的,性别的"
643,shabby,0,,a.褴褛的;破旧的
644,shaft,0,,"n.(工具的)柄,杆状物"
645,shatter,0,,"vt.粉碎,破碎;毁坏"
646,sheer,0,,a.纯粹的;全然的;陡峭的
647,shipment,0,,n.装货;装载的货物
648,shrewd,0,,"a.精明的,敏锐的,机灵的"
649,shrug,0,,vt.&vi.耸(肩)n.耸肩
650,shutter,0,,n.百叶窗;(相机)快门
651,shuttle,0,,n.(织机的)梭
652,signify,0,,"vt.表示,意味着"
653,silicon,0,,n.硅(旧名矽)
654,simulate,0,,"vt.模拟,假装,模仿"
655,simultaneous,0,,"a.同时的,同时存在的"
656,sin,0,,"n.罪,罪孽vi.犯罪"
657,situated,0,,a.位于…的
658,skeleton,0,,"n.骨骼,骷髅;骨架"
659,skeptical,0,,"a.怀疑的,多疑的"
660,skip,0,,vi.跳;跳绳;略过
661,slack,0,,a.松弛的;萧条的;懈怠的;vt.使松弛
662,slap,0,,"vt.掴,拍n.巴掌,拍"
663,slaughter,0,,"vt.&n.屠杀,屠宰"
664,slim,0,,a.细长的;微小的
665,slogan,0,,"n.标语,口号"
666,slot,0,,"n.缝,狭槽,位置,职位"
667,slum,0,,"n.贫民窟,贫民区"
668,smash,0,,"vt.打碎,打破,粉碎"
669,smuggle,0,,vt.私运vi.走私
670,snack,0,,"n.快餐,小吃"
671,snap,0,,"vt.猛咬,突然折断"
672,snatch,0,,"n.抢夺,攫取,片段vt.夺取,攫取"
673,soar,0,,"vi.猛增,高耸,高飞,翱翔"
674,sober,0,,a.清醒的;适度的
675,sociology,0,,n.社会学
676,software,0,,n.(计算机的)软件
677,solidarity,0,,n.团结;休戚相关
678,solitary,0,,"n.独居者a.孤独的,独居的"
679,solo,0,,"n.独唱,独奏;独唱曲"
680,sovereign,0,,n.君主a.统治的
681,spacious,0,,"a.广阔的,广大的"
682,sparkle,0,,vi.发火花vt.使闪耀
683,spatial,0,,"a.空间的,占据空间的"
684,speciality,0,,"n.专业,特长;特产"
685,species,0,,"n.种,物种;种类"
686,specifically,0,,"ad.特定的,明确的"
687,specification,0,,"n.载明,详述;规格"
688,spectacle,0,,"n.场面;景象,奇观"
689,spectacular,0,,"a.公开展示的,惊人的n.展览物"
690,spectator,0,,"n.参观者,观众"
691,spectrum,0,,"n.系列,范围;波谱"
692,speculate,0,,"vi.思索,沉思;投机"
693,spiral,0,,"a.螺旋(形)的,盘旋的"
694,splash,0,,vt.溅泼vi.泼水n.溅
695,spokesman,0,,"n.发言人,代言人"
696,sponge,0,,n.海绵
697,spontaneous,0,,a.自发的;本能的
698,spouse,0,,"n.配偶,夫妻"
699,spy,0,,"n.间谍,特务vt.侦察"
700,stabilize,0,,"vt.使稳定,使坚固vi.稳定,安定"
701,stagger,0,,vi.蹒跚vt.使摇晃
702,staircase,0,,"n.楼梯,楼梯间"
703,stall,0,,"n.货摊,书摊;厩"
704,startle,0,,vt.使大吃一惊n.吃惊
705,stationary,0,,"a.固定的,静止不动的"
706,statistics,0,,"n.统计,统计数字"
707,stereo,0,,n.立体声a.立体声的
708,stereotype,0,,"n.陈腔滥调,老套"
709,stern,0,,"n.艉,船尾;臀部"
710,stimulus,0,,"n.刺激,激励,刺激品"
711,stitch,0,,"n.一针,缝线vt.缝"
712,straightforward,0,,a.老实的ad.坦率地
713,strategic,0,,"a.战略的,战略上的"
714,streamline,0,,n.流线;流线型
715,stride,0,,vi.大踏步走n.大步
716,striking,0,,"a.显著的,惊人的"
717,strive,0,,"vi.努力,奋斗,力求"
718,stubborn,0,,a.顽固的;顽强的
719,studio,0,,n.工作室;播音室
720,stumble,0,,vi.绊倒;犯错误
721,sturdy,0,,a.坚定的;牢固的
722,subjective,0,,"a.主观的,个人的"
723,subordinate,0,,"a.下级的,辅助的"
724,subscribe,0,,"vi.订购,认购;预订"
725,subsidiary,0,,"a.辅助的,补充的"
726,subsidy,0,,"n.补助金,津贴"
727,subtle,0,,a.微妙的;精巧的
728,successor,0,,"n.继承人,继任者"
729,sue,0,,"vt.控告,请愿"
730,suffice,0,,vi.足够;有能力
731,suicide,0,,n.&vi.&vt.自杀
732,suitcase,0,,"n.小提箱,衣箱"
733,summit,0,,"n.顶点,最高点;极度"
734,summon,0,,vt.召唤;鼓起(勇气)
735,superb,0,,a.壮丽的;超等的
736,superiority,0,,"n.优越(性),优势"
737,supersonic,0,,"a.超声的,超声速的"
738,supervise,0,,"vt.&vi.监督,监视"
739,supplementary,0,,"a.补足的,补充的,追加的"
740,suppress,0,,vt.镇压;抑制;隐瞒
741,surge,0,,"n.vt.激增,奔放,汹涌,澎湃"
742,surgeon,0,,n.外科医师;军医
743,surpass,0,,"vt.超过,超越,胜过"
744,surplus,0,,"n.过剩,剩余(物资)"
745,survival,0,,"n.幸存,残存;幸存者"
746,susceptible,0,,"a.易受影响的,易感动的"
747,suspension,0,,"n.悬挂,暂停,中止"
748,suspicious,0,,a.可疑的;猜疑的
749,swamp,0,,"n.沼泽,沼泽地"
750,symmetry,0,,"n.对称(性),匀称"
751,symphony,0,,n.交响乐;交响乐团
752,symposium,0,,n.酒会;座谈会
753,symptom,0,,"n.症状,征候,征兆"
754,synthesis,0,,"n.合成;综合,综合物"
755,tablet,0,,"n.碑,匾;药片"
756,tackle,0,,"vt.解决,对付n.用具"
757,tactics,0,,"n.策略;战术,兵法"
758,tangle,0,,"vt.使缠结,使纠缠"
759,tar,0,,"n.柏油,焦油"
760,tariff,0,,"n.关税,价格表,收费表vt.课以关税"
761,tease,0,,"vt.逗乐,戏弄;强求"
762,temperament,0,,"n.气质,性质,性情"
763,tempo,0,,"n.拍子,速率,节奏"
764,tenant,0,,"n.承租人,房客,佃户"
765,tentative,0,,"n.试验,假设a.试验性质的,暂时的"
766,terminate,0,,"vt.&vi.停止,终止"
767,terrace,0,,"n.平台,阳台,露台"
768,terrain,0,,"n.地带,地域,范围,领域"
769,terrific,0,,a.可怕的;极大的
770,terrify,0,,"vt.使恐怖,使惊吓"
771,testify,0,,"v.证明,证实,作证"
772,testimony,0,,"n.证言,证据,声明"
773,texture,0,,"n.质地,纹理"
774,Thanksgiving,0,,n.感恩节
775,theft,0,,"n.盗窃,偷窃(行为)"
776,theme,0,,n.题目;词干;主旋律
777,therapy,0,,n.治疗
778,thereafter,0,,"ad.此后,以后"
779,thermal,0,,a.热的;温泉的
780,thesis,0,,"n.论题,论点;论文"
781,thirst,0,,"n.渴,口渴;渴望"
782,thorn,0,,"n.刺,棘;荆棘;蒺藜"
783,threshold,0,,"n.门槛;入门,开端"
784,thrill,0,,vt.&vi.(使)激动
785,tick,0,,n.滴答声;记号
786,tile,0,,"n.瓦片,瓷砖;贴砖"
787,tilt,0,,vt.&vi.(使)倾斜
788,timber,0,,"n.木材,木料"
789,timely,0,,a.及时的;适时的
790,timid,0,,a.胆怯的;羞怯的
791,token,0,,n.象征;辅币;纪念品
792,tolerant,0,,a.容忍的;有耐力的
793,toss,0,,vi.翻来复去
794,tow,0,,"vt.&n.拖引,牵引"
795,tract,0,,"n.传单,小册子,大片（土地或森林）"
796,tragic,0,,"a.悲剧性的,悲惨的"
797,trait,0,,"n.显著特点,特性"
798,transaction,0,,n.处理;交易;和解
799,transcend,0,,"vt.超越,胜过"
800,transient,0,,"a.短暂的,转瞬即逝的,临时的,暂住的"
801,transit,0,,"n.运输a.中转的,过境的"
802,transition,0,,"n.转变,变迁;过渡"
803,transplant,0,,"vt.&vi.移植,移种"
804,traverse,0,,"vt.横越,横切,横断"
805,trench,0,,"n.深沟;壕沟,战壕"
806,tribe,0,,"n.部落,宗族"
807,tribute,0,,"n.贡物;献礼,贡献"
808,trifle,0,,"n.小事,琐事;少许"
809,trigger,0,,"n.扳机vt.触发,引起"
810,triple,0,,"a.三倍的,三方的vt.使增至三倍"
811,trivial,0,,a.琐碎的;平常的
812,tuck,0,,"vt.折短,卷起;塞"
813,tug,0,,"vi.用力拖n.猛拉,拖"
814,tuition,0,,"n.教,教诲;学费"
815,tumble,0,,"vi.摔倒,跌倒;打滚"
816,turbulent,0,,"a.骚动的,骚乱的"
817,turnover,0,,"n.人员调整,营业额,成交量"
818,tutor,0,,"vt.教,指导"
819,ultraviolet,0,,a.紫外的n.紫外线辐射
820,unanimous,0,,a.(全体)一致的
821,underestimate,0,,"vt.低估,看轻"
822,underlying,0,,"a.在下面的,含蓄的,潜在的"
823,undermine,0,,"vt.渐渐破坏,暗中破坏,侵蚀基础"
824,unemployment,0,,n.失业;失业人数
825,unfold,0,,vt.展开vi.呈现
826,unify,0,,"vt.统一,使成一体"
827,update,0,,"vt.更新,使现代化"
828,upgrade,0,,"vt.使升级,提升"
829,uphold,0,,vt.举起;支撑;赞成
830,validity,0,,"n.有效,效力;正确"
831,valve,0,,"n.阀,阀门;电子管"
832,vegetation,0,,"n.植物,草木"
833,veil,0,,"n.面纱,面罩;遮蔽物"
834,vein,0,,"n.静脉,血管,矿脉"
835,vent,0,,"n.排放口,通风口vt.发泄,表达"
836,ventilate,0,,"vt.使通风,使换气"
837,verbal,0,,"a.言辞的,文字的,口头的,,动词的"
838,verdict,0,,"n.裁决,结论,定论,判断"
839,verge,0,,"n.边缘,边界,界限"
840,versatile,0,,a.多方面的;通用的
841,verse,0,,"n.诗,韵文;诗行"
842,versus,0,,prep.(比赛等中)对
843,veto,0,,"n.否决,否决权,禁止"
844,vicinity,0,,n.邻近;附近地区
845,vicious,0,,a.邪恶的;恶性的
846,violate,0,,"vt.违犯,违背;侵犯"
847,virgin,0,,n.处女a.处女的
848,virtual,0,,"a.实际上的,实质上的"
849,virus,0,,n.病毒
850,visualize,0,,"vt.使看得见,使具体化,想象,设想"
851,vocal,0,,"a.直言不讳的,嗓音的,有声的"
852,vocational,0,,a.职业的
853,void,0,,a.空的;无效的
854,volunteer,0,,n.志愿者vt.志愿
855,vulgar,0,,"a.粗俗的,庸俗的"
856,vulnerable,0,,"a.易受伤害的,脆弱的,易受攻击的"
857,wallet,0,,"n.钱包,皮夹子"
858,ward,0,,"n.病房,病室;监房"
859,warehouse,0,,"n.仓库,货栈"
860,warfare,0,,"n.战争,战争状态"
861,warrant,0,,"n.正当理由.委任状,许可证"
862,watertight,0,,"a.不漏水的,防水的"
863,watt,0,,n.瓦(特)
864,weary,0,,a.疲倦的vt.使疲乏
865,web,0,,"n.网,丝,网状物"
866,wedge,0,,n.楔vt.楔入;挤入
867,whereas,0,,"conj.而,却,反之"
868,whereby,0,,ad.靠什么;靠那个
869,whirl,0,,vt.使回旋vi.&n.回旋
870,withhold,0,,"vt.拒绝,不给,使停止,阻挡"
871,wrench,0,,"vt.拧,扭伤n.拧"
872,wretched,0,,a.不幸的;卑鄙的
873,wrinkle,0,,n.皱纹vt.使起皱纹
874,yacht,0,,"n.游艇,快艇"
875,yell,0,,vi.叫喊
876,yoke,0,,"n.轭,牛轭;枷锁"
877,youngster,0,,"n.儿童,少年,年轻人"
878,zinc,0,,n.锌
